YEAR,TEAM,ORNK,OYDS,OYPG,RUSHYDS,RUSHYPG,PASSYDS,PASSYPG,OPTS,OPTS/G,ODOWNRNK,TOT1D,RUSH1D,PASS1D,PEN1D,O3DMADE,O3DATT,3DPCT,O4DMADE,04DATT,O4DPCT,OPENS,OPENYDS,OPASSRNK,COM,OPATT,OPCT,OPASSYDS,OPYPG,OYPA,OLNGPASS,OPASSTD,OINT,SKALLWD,SYDALLWD,OPASSRAT,ORUNRNK,ORUNATT,ORUNYDS,ORUNAVG,ORUNYPG,ORUNLNG,ORUNTD,OFUM,OFUMLST,ORECRNK,OREC,ORECYDS,ORECAVG,ORECYPG,ORECLNG,ORECTD,ORECFUM,ORECLST,ORETRNK,OKRETATT,OKRETYDS,OKRETAVG,OKRETTD,OKRETLNG,PRETATT,PRETYDS,PRETAVG,PRETTD,PRETLNG,PRETFC,OKRNK,XPM,XPA,XP%,FGM,FGA,FG%,KLNG,KPTS,PNTRNK,PUNTS,PNTYDS,PNTAVG,PNTLNG,IN20,IN20%,TB,TB%,BP,PRETALLWD,PRETYDSALLWD,PRETAVGALLWD,PUNTNET,SACKRNK,TOTTKL,SOLOTKL,ASTTKL,SACK,FF,BK,INT,YDS,LNG,TD,PD,TORNK,INT,FUMTAKEN,TAKEAWAY,INTTHRWN,FUMLOST,GIVEAWAY,NETTO,DEFRNK,DYDS,DYPG,DRUSH,DRUSHYPG,DPASS,DPASSYPG,DPTS,DPTSPG,DDWNRANK,D1DTOT,D1DRUSH,D1DPASS,D1DPEN,D3DMADE,D3DATT,D3DPCT,D4DMADE,D4DATT,D4DPCT,DPENTOT,DPENYDS,DPASSRNK,DCOM,DPASSATT,DPASSPCT,DPASSYDS,DPASSYPG,DYPA,DPASSLNG,DPASSTD,DINT,SK,SYD,DRAT,DRUNRNK,DRUNATT,DRUNYDS,DRUNAVG,DRUNYPG,DRUNLNG,DRUNTD,DRUNFUM,DRUNLST,DRECRNK,DREC,DRECYDS,DRECAVG,DRECYPG,DRECLNG,DRECTD,DRECFUM,DRECLST,DRETRNK,DKATT,DKYDS,DKAVG,DKTD,DKLNG,DPATT,DPYDS,DPAVG,DPTD,DPLNG,DPFC,DKRNK,DXPM,DXPA,DXP%,DFGM,DFGA,DFG%,DKLNG,DKPTS,DPNTRNK,DPUNTS,DPNTYDS,DPNTAVG,DPNTLNG,DIN20,DIN20%,DTB,DTB%,DBP,DPNTRET,DPRETYDS,DPRETAVG,DPUNTNET,DTKLRNK,TOTTKLOPP,SOLOTKLOPP,ASTTCKLOPP,SACKALLWD,FFOPP,BKOPP,INTTHRWN,INTTHRWNYDS,INTTHRWNLNG,INTTHRWNTD,OPPPD,TRUOPATT,TRUOPASS,WINS,LASTWINS,NEXTWINS,NEXTDELTA,TRUDPATT,TRUDPASS,OINTRATE,DINTRATE,OFUMRATE,DFUMRATE,OFUMLOSTRATE,DFUMLOSTRATE,OFUMLOSTRATIO,DFUMLOSTRATIO,DFFRATE,OUNFFUM,OUNFFUMRATE,LASTDFFRATE,LASTOUNFFUMRATE,LASTTRUOPASS,LASTTRUDPASS,LASTOFUMRATE,LASTDFUMRATE,LASTOINTRATE,LASTDINTRATE
2005,JAX,16,5149,321.8,1959,122.4,3190,199.4,361,22.6,15,301,97,170,34,93,225,41.3,4,10,40,121,1006,19,283,487,58.1,3190,199.4,6.88,45,21,6,32,162,88.4,10,502,1959,3.9,122.4,71,18,21,10,21,283,3352,11.8,209.5,45,21,21,10,7,50,1197,23.9,1,91,53,415,7.8,0,24,15,15,38,39,97.4,23,30,76.7,53,107,18,82,3517,42.9,74,33,40.2,11,13.4,1,29,236,8.1,40,3,953,795,158,47,17,2,19,184,41,2,80,5,19,9,28,6,11,17,11,6,4655,290.9,1709,106.8,2946,184.1,269,16.8,8,273,79,158,36,67,205,32.7,4,14,28.6,130,1055,7,285,482,59.1,2946,184.1,6.69,83,22,19,47,277,78,14,434,1709,3.9,106.8,51,4,16,7,7,285,3223,11.3,201.4,83,22,16,7,26,56,1327,23.7,0,85,29,236,8.1,1,72,15,4,29,30,96.7,20,27,74.1,53,89,22,87,3763,43.3,75,22,25.3,6,6.9,1,53,415,7.8,38.5,15,1070,871,199,32,22,1,6,90,37,0,67,519,6.15,12,9,7,-5,529,5.57,0.012,0.039,0.026,0.021,0.026,0.013,0.48,0.44,0.022,-1,-0.001,0.018,0.004,5.80,6.29,0.024,2.929,0.021,0.032
2005,KC,1,6192,387,2382,148.9,3810,238.1,403,25.2,3,347,138,182,27,91,213,42.7,10,16,62.5,115,890,6,317,507,62.5,3810,238.1,7.92,60,17,10,32,204,90.1,4,520,2382,4.6,148.9,49,26,17,11,5,317,4014,12.7,250.9,60,17,17,11,10,68,1591,23.4,1,96,43,293,6.8,0,52,7,4,44,45,97.8,27,33,81.8,52,125,30,65,2564,39.4,62,27,41.5,5,7.7,0,23,179,7.8,36.7,26,915,780,135,29,20,2,16,232,57,1,90,8,16,15,31,10,13,23,8,25,5249,328.1,1570,98.1,3679,229.9,325,20.3,14,292,84,189,19,78,206,37.9,7,19,36.8,90,805,30,325,559,58.1,3679,229.9,6.91,78,25,16,29,183,82.3,7,383,1570,4.1,98.1,65,11,26,12,29,325,3862,11.9,241.4,78,25,26,12,28,83,2053,24.7,1,99,23,179,7.8,0,47,21,6,33,33,100,20,26,76.9,51,93,32,69,3155,45.7,61,19,27.5,5,7.2,0,43,293,6.8,41.5,15,1077,895,182,32,18,1,10,196,40,1,67,539,7.07,10,7,9,-1,588,6.26,0.020,0.029,0.020,0.035,0.006,0.059,0.65,0.46,0.027,-1,-0.001,0.017,0.002,7.43,7.47,0.021,4.090,0.030,0.025
2005,MIA,14,5198,324.9,1898,118.6,3300,206.3,318,19.9,24,274,93,159,22,79,225,35.1,6,15,40,132,1055,16,291,556,52.3,3300,206.3,6.22,77,22,16,26,158,72.8,12,444,1898,4.3,118.6,65,11,23,12,17,291,3458,11.9,216.1,77,22,23,12,17,68,1501,22.1,0,46,43,390,9.1,0,47,23,14,33,33,100,25,30,83.3,53,108,17,89,3835,43.1,63,31,34.8,7,7.9,0,46,227,4.9,40.5,2,1037,807,230,49,22,0,14,136,37,0,84,14,14,17,31,16,14,30,1,18,5078,317.4,1771,110.7,3307,206.7,317,19.8,25,319,94,183,42,95,236,40.3,8,19,42.1,105,827,20,323,549,58.8,3307,206.7,6.71,60,23,14,49,375,82.4,17,480,1771,3.7,110.7,75,11,26,12,23,323,3682,11.4,230.1,60,23,26,12,31,56,1425,25.4,0,65,46,227,4.9,0,37,14,13,31,32,96.9,24,24,100,52,103,20,92,3957,43,63,31,33.7,8,8.7,0,43,390,9.1,38.8,4,949,757,192,26,16,0,16,127,33,0,106,582,5.67,9,4,5,-4,598,5.53,0.029,0.026,0.030,0.031,0.022,0.037,0.52,0.46,0.026,7,0.009,0.022,0.004,4.80,5.51,0.040,3.181,0.044,0.035
2005,MIN,25,4613,288.3,1467,91.7,3146,196.6,306,19.1,20,285,83,169,33,64,196,32.7,4,9,44.4,128,1013,20,323,510,63.3,3146,196.6,6.76,80,18,16,54,303,81.7,27,381,1467,3.9,91.7,61,10,18,11,18,323,3449,10.7,215.6,80,18,18,11,19,71,1549,21.8,1,86,41,344,8.4,1,71,14,17,31,31,100,25,34,73.5,56,106,12,81,3505,43.3,62,19,23.5,6,7.4,0,45,495,11,37.2,22,1011,828,183,34,12,1,24,392,92,3,86,12,24,11,35,16,14,30,5,21,5173,323.3,1841,115.1,3332,208.3,344,21.5,21,304,96,177,31,95,221,43,5,13,38.5,137,990,22,319,533,59.9,3332,208.3,6.64,70,23,24,34,207,75.2,19,462,1841,4,115.1,71,14,16,6,20,319,3539,11.1,221.2,70,23,16,6,9,67,1416,21.1,0,48,45,495,11,0,72,17,24,34,34,100,28,33,84.8,53,118,18,71,3013,42.4,60,25,35.2,1,1.4,1,41,344,8.4,37.6,31,944,783,161,54,17,3,16,220,55,0,72,564,5.58,9,8,8,-1,567,5.88,0.031,0.045,0.024,0.020,0.024,0.034,0.61,0.38,0.015,1,0.001,0.021,0.011,7.55,6.68,0.022,3.240,0.022,0.020
2005,NE,7,5632,352,1512,94.5,4120,257.5,379,23.7,6,334,101,204,29,93,221,42.1,13,17,76.5,110,921,2,352,564,62.4,4120,257.5,7.66,71,28,15,28,202,91.5,24,439,1512,3.4,94.5,31,16,16,9,3,352,4322,12.3,270.1,71,28,16,9,15,70,1555,22.2,0,65,40,314,7.9,0,29,18,19,41,42,97.6,20,25,80,49,101,4,76,3431,45.1,59,22,28.9,4,5.3,1,42,405,9.6,39.8,23,1056,787,269,33,8,0,10,85,39,2,68,20,10,8,18,15,9,24,-6,26,5283,330.2,1580,98.8,3703,231.4,338,21.1,22,306,94,179,33,92,219,42,3,9,33.3,132,1068,31,296,527,56.2,3703,231.4,7.45,85,25,10,33,223,87.8,8,437,1580,3.6,98.8,68,11,9,7,31,296,3926,13.3,245.4,85,25,9,7,19,68,1487,21.9,0,46,42,405,9.6,0,76,14,15,34,34,100,24,30,80,58,106,24,81,3537,43.7,68,27,33.3,8,9.9,0,40,314,7.9,39.8,7,1138,833,305,28,15,2,15,188,74,2,68,592,6.96,10,14,9,-1,560,6.61,0.027,0.019,0.020,0.012,0.004,0.056,0.56,0.78,0.010,1,0.001,0.030,0.002,7.02,5.83,0.020,3.482,0.029,0.037
2005,NO,20,5031,314.4,1688,105.5,3343,208.9,235,14.7,12,312,89,182,41,82,211,38.9,2,12,16.7,135,1130,14,308,553,55.7,3343,208.9,6.52,66,15,24,41,261,66.6,18,423,1688,4,105.5,42,8,16,13,15,308,3604,11.7,225.3,66,15,16,13,26,75,1516,20.2,0,46,46,320,7,0,42,5,25,22,22,100,25,32,78.1,49,97,15,71,3066,43.2,69,28,39.4,3,4.2,0,33,260,7.9,39.5,31,1037,817,220,25,9,1,10,182,51,0,66,32,10,9,19,24,19,43,-24,14,4994,312.1,2145,134.1,2849,178.1,398,24.9,12,281,103,145,33,89,220,40.5,3,4,75,127,985,3,241,418,57.7,2849,178.1,7.21,68,20,10,25,165,86.2,27,503,2145,4.3,134.1,64,16,15,7,4,241,3014,12.5,188.4,68,20,15,7,25,61,1404,23,0,82,33,260,7.9,0,23,26,31,43,43,100,31,39,79.5,48,136,31,76,3462,45.6,59,23,30.3,9,11.8,0,46,320,7,41.3,19,1047,841,206,41,15,2,24,456,95,3,88,594,5.63,3,8,9,6,443,6.43,0.043,0.024,0.021,0.020,0.019,0.007,0.81,0.47,0.012,1,0.001,0.030,0.009,6.15,6.68,0.029,3.591,0.030,0.024
2005,NYG,4,5787,361.7,2209,138.1,3578,223.6,422,26.4,12,312,106,172,34,90,227,39.6,6,13,46.2,143,1115,11,294,558,52.7,3578,223.6,6.74,78,24,17,28,184,75.7,6,469,2209,4.7,138.1,95,17,14,6,11,294,3762,12.8,235.1,78,24,14,6,4,63,1529,24.3,1,95,49,453,9.2,1,58,16,2,43,43,100,35,42,83.3,52,148,21,73,3070,42.1,56,26,35.6,3,4.1,0,36,309,8.6,37.8,8,1079,865,214,41,19,3,17,354,71,1,88,6,17,19,36,17,8,25,11,24,5240,327.5,1656,103.5,3584,224,314,19.6,20,302,83,189,30,94,236,39.8,6,12,50,136,1180,27,329,580,56.7,3584,224,6.64,72,20,17,41,268,76.3,12,428,1656,3.9,103.5,62,12,24,17,27,329,3852,11.7,240.8,72,20,24,17,20,85,1867,22,1,86,36,309,8.6,1,71,15,10,35,35,100,21,30,70,52,98,13,87,3651,42,61,30,34.5,3,3.4,1,49,453,9.2,36.8,7,1078,840,238,28,12,1,17,302,92,2,101,586,6.11,11,6,7,-4,621,5.77,0.030,0.029,0.018,0.030,0.014,0.050,0.43,0.71,0.024,2,0.003,0.022,0.003,5.35,5.98,0.034,3.834,0.027,0.030
2005,NYJ,31,3970,248.1,1328,83,2642,165.1,240,15,28,251,74,146,31,72,204,35.3,8,19,42.1,98,801,28,268,470,57,2642,165.1,6.36,60,11,15,53,347,70.6,31,384,1328,3.5,83,49,10,25,13,27,268,2989,11.2,186.8,60,11,25,13,3,71,1728,24.3,1,95,34,219,6.4,0,18,12,29,24,24,100,22,28,78.6,49,90,11,75,3251,43.3,59,19,25.3,6,8,0,36,305,8.5,39.3,25,1210,893,317,30,16,0,21,279,74,2,64,21,21,7,28,15,19,34,-6,12,4940,308.8,2185,136.6,2755,172.2,355,22.2,27,321,136,151,34,88,212,41.5,14,17,82.4,115,981,2,284,463,61.3,2755,172.2,6.37,50,17,21,30,193,73.1,29,554,2185,3.9,136.6,65,19,18,7,2,284,2948,10.4,184.3,50,17,18,7,5,60,1250,20.8,0,50,36,305,8.5,0,23,15,27,37,37,100,30,35,85.7,52,127,29,62,2787,45,60,17,27.4,6,9.7,0,34,219,6.4,41.4,30,973,761,212,53,17,1,15,147,53,1,62,523,5.05,4,10,8,4,493,5.59,0.032,0.045,0.035,0.021,0.038,0.003,0.52,0.39,0.018,8,0.011,0.024,0.005,6.50,6.20,0.015,3.255,0.025,0.038
2005,OAK,21,4951,309.4,1369,85.6,3582,223.9,290,18.1,18,294,80,189,25,85,214,39.7,7,14,50,147,1132,10,316,591,53.5,3582,223.9,6.57,79,21,14,45,301,76,29,361,1369,3.8,85.6,27,11,20,7,9,316,3883,12.3,242.7,79,21,20,7,12,80,1832,22.9,0,62,37,206,5.6,0,34,7,29,30,30,100,20,30,66.7,49,90,2,82,3744,45.7,64,26,31.7,9,11,0,39,460,11.8,40,18,1053,881,172,36,15,4,5,38,33,0,68,18,5,14,19,14,9,23,-4,27,5292,330.8,2049,128.1,3243,202.7,383,23.9,19,299,100,165,34,92,226,40.7,3,9,33.3,101,825,18,296,486,60.9,3243,202.7,7.16,78,18,5,36,238,90.7,25,507,2049,4,128.1,95,18,18,14,18,296,3481,11.8,217.6,78,18,18,14,27,56,1369,24.4,0,60,39,460,11.8,0,58,16,32,34,37,91.9,35,38,92.1,47,139,15,75,3156,42.1,71,32,42.7,4,5.3,1,37,206,5.6,39.3,24,957,795,162,45,18,1,14,336,80,4,99,636,5.63,4,5,8,4,522,6.21,0.024,0.010,0.028,0.021,0.012,0.028,0.35,0.78,0.018,2,0.003,0.010,0.003,6.30,7.33,0.026,3.154,0.038,0.018
2005,PHI,19,5109,319.3,1432,89.5,3677,229.8,310,19.4,21,282,73,182,27,72,220,32.7,3,12,25,134,1130,8,337,620,54.4,3677,229.8,6.3,91,21,20,42,226,71.5,28,365,1432,3.9,89.5,59,11,25,12,8,337,3903,11.6,243.9,91,21,25,12,14,71,1578,22.2,0,53,53,448,8.5,0,44,24,23,32,33,97,22,29,75.9,50,98,25,99,4072,41.1,59,25,25.3,3,3,1,57,310,5.4,38,26,990,877,113,29,22,1,17,195,40,1,129,24,17,10,27,20,14,34,-7,23,5206,325.4,1883,117.7,3323,207.7,388,24.3,13,290,91,171,28,80,233,34.3,7,11,63.6,112,910,21,297,503,59,3323,207.7,6.97,61,24,17,29,184,82.2,21,506,1883,3.7,117.7,67,15,19,7,19,297,3507,11.8,219.2,61,24,19,7,9,67,1416,21.1,1,96,57,310,5.4,0,25,18,19,46,46,100,22,27,81.5,53,112,12,104,4361,41.9,62,27,26,10,9.6,0,53,448,8.5,37.6,21,885,802,83,42,20,3,20,339,72,4,144,662,5.55,6,13,6,0,532,6.25,0.032,0.034,0.034,0.023,0.011,0.031,0.48,0.37,0.026,5,0.007,0.023,0.000,6.81,5.38,0.019,3.119,0.020,0.031
2005,PIT,15,5149,321.8,2223,138.9,2926,182.9,389,24.3,17,297,120,144,33,68,192,35.4,5,12,41.7,99,876,24,228,379,60.2,2926,182.9,8.19,85,21,14,32,178,89.4,5,549,2223,4,138.9,80,21,17,6,25,228,3104,13.6,194,85,21,17,6,21,56,1208,21.6,0,74,46,470,10.2,2,81,13,7,45,45,100,24,29,82.8,44,117,22,69,2875,41.7,65,23,33.3,8,11.6,0,37,336,9.1,36.8,3,1058,813,245,47,21,1,15,179,55,0,84,9,15,15,30,14,9,23,7,4,4536,283.5,1368,85.5,3168,198,258,16.1,9,275,75,179,21,92,232,39.7,6,17,35.3,120,1031,16,315,549,57.4,3168,198,6.34,80,15,15,47,312,74,3,402,1368,3.4,85.5,36,10,22,12,17,315,3480,11,217.5,80,15,22,12,13,78,1685,21.6,0,94,37,336,9.1,0,36,12,9,24,25,96,24,30,80,49,96,23,80,3463,43.3,58,19,23.8,11,13.8,0,46,470,10.2,37.4,15,1099,802,297,32,13,2,14,194,41,1,59,411,7.12,11,15,10,-1,596,5.32,0.037,0.027,0.021,0.029,0.031,0.032,0.35,0.55,0.027,4,0.005,0.030,0.000,6.90,5.40,0.016,3.446,0.036,0.039
2005,SD,10,5567,347.9,2072,129.5,3495,218.4,418,26.1,5,337,116,191,30,88,208,42.3,11,17,64.7,110,890,12,338,526,64.3,3495,218.4,7.11,54,27,16,31,243,89.7,9,465,2072,4.5,129.5,83,22,15,8,12,338,3738,11.1,233.6,54,27,15,8,6,69,1667,24.2,0,60,39,245,6.3,0,23,17,12,49,49,100,21,24,87.5,49,112,8,71,3104,43.7,71,25,35.2,8,11.3,0,26,244,9.4,40.3,5,1063,832,231,46,16,0,10,205,70,2,94,25,10,10,20,16,12,28,-8,13,4948,309.3,1349,84.3,3599,224.9,312,19.5,22,306,90,189,27,79,212,37.3,10,20,50,110,831,28,338,567,59.6,3599,224.9,6.86,56,20,10,46,289,84.7,1,386,1349,3.5,84.3,46,14,19,9,30,338,3888,11.5,243,56,20,19,9,22,83,1856,22.4,0,54,26,244,9.4,0,52,19,7,34,35,97.1,20,29,69,53,94,14,78,3274,42,65,19,24.4,5,6.4,0,39,245,6.3,38.8,10,1082,886,196,31,18,1,16,230,51,1,80,557,6.27,9,12,8,-1,613,5.87,0.030,0.018,0.018,0.025,0.014,0.060,0.53,0.47,0.021,-3,-0.004,0.015,0.006,7.13,6.37,0.025,4.143,0.018,0.038
2005,SF,32,3587,224.2,1689,105.6,1898,118.6,239,14.9,32,191,70,96,25,49,204,24,5,8,62.5,106,780,32,204,389,52.4,1898,118.6,5.63,89,8,21,48,292,53.6,17,428,1689,3.9,105.6,73,9,25,11,32,204,2190,10.7,136.9,89,8,25,11,31,81,1540,19,0,40,28,212,7.6,1,75,12,21,21,21,100,26,29,89.7,56,99,23,107,4447,41.6,58,15,14,3,2.8,1,62,471,7.6,37.2,28,1038,872,166,28,13,1,16,220,61,3,93,27,16,10,26,21,14,35,-9,32,6259,391.2,1832,114.5,4427,276.7,428,26.8,30,335,115,205,15,87,226,38.5,11,19,57.9,120,961,32,374,576,64.9,4427,276.7,8.02,78,28,16,28,193,94.2,18,486,1832,3.8,114.5,40,19,10,6,32,374,4620,12.4,288.8,78,28,10,6,3,48,960,20,0,35,62,471,7.6,0,25,20,29,43,44,97.7,29,36,80.6,52,130,6,70,2846,40.7,56,22,31.4,12,17.1,1,28,212,7.6,37.6,28,870,717,153,48,18,1,21,265,34,1,82,437,4.34,4,2,13,9,604,7.33,0.054,0.028,0.037,0.011,0.047,0.054,0.44,0.60,0.015,7,0.010,0.022,0.006,5.12,6.72,0.037,1.971,0.037,0.018
2005,SS,2,5915,369.7,2457,153.6,3458,216.1,452,28.3,2,361,142,192,27,76,192,39.6,7,8,87.5,94,846,13,307,474,64.8,3458,216.1,7.66,56,25,10,27,174,96.8,3,519,2457,4.7,153.6,88,29,14,5,14,307,3632,11.8,227,56,25,14,5,16,61,1347,22.1,0,53,31,177,5.7,0,24,23,13,56,57,98.2,18,25,72,55,110,26,80,3282,41,62,25,31.3,8,10,0,41,343,8.4,36.7,1,1121,893,228,50,17,2,16,315,72,2,97,7,16,11,27,10,7,17,10,16,5069,316.8,1510,94.4,3559,222.4,271,16.9,17,295,78,194,23,89,234,38,12,19,63.2,123,909,25,331,571,58,3559,222.4,6.76,63,18,16,50,302,77.4,5,420,1510,3.6,94.4,50,5,21,8,28,331,3861,11.7,241.3,63,18,21,8,16,83,1802,21.7,1,99,41,343,8.4,0,44,16,26,21,21,100,34,42,81,54,123,1,77,3091,40.1,67,23,29.9,7,9.1,0,31,177,5.7,37.8,5,1062,876,186,27,14,2,10,93,33,0,62,501,6.90,13,9,8,-5,621,5.73,0.021,0.028,0.016,0.026,0.016,0.051,0.36,0.38,0.021,0,0.000,0.023,0.002,6.25,6.03,0.021,3.655,0.034,0.041
2005,STL,9,5571,348.2,1535,95.9,4036,252.3,363,22.7,10,314,82,209,23,77,211,36.5,14,21,66.7,131,941,4,392,599,65.4,4036,252.3,7.26,83,23,24,46,315,83,22,380,1535,4,95.9,51,13,21,12,2,392,4351,11.1,271.9,83,23,21,12,23,74,1580,21.4,1,99,30,175,5.8,0,17,23,7,36,36,100,27,31,87.1,53,117,24,73,3008,41.2,63,16,21.9,6,8.2,0,39,410,10.5,35.6,8,1031,871,160,41,18,2,13,364,85,2,66,29,13,14,27,24,13,37,-10,30,5602,350.1,2178,136.1,3424,214,429,26.8,27,321,116,178,27,80,199,40.2,2,9,22.2,117,1066,23,314,507,61.9,3424,214,7.14,52,26,13,41,195,89.8,28,459,2178,4.7,136.1,73,22,20,11,22,314,3619,11.5,226.2,52,26,20,11,30,70,1781,25.4,0,90,39,410,10.5,1,75,14,27,49,49,100,26,33,78.8,56,127,5,67,2722,40.6,55,18,26.9,5,7.5,1,30,175,5.8,38,27,1022,876,146,46,18,0,24,268,37,0,86,645,6.26,6,8,12,6,548,6.25,0.040,0.026,0.026,0.025,0.002,0.038,0.57,0.55,0.022,3,0.004,0.016,0.000,6.75,6.03,0.029,3.906,0.038,0.012
2005,TB,23,4716,294.8,1826,114.1,2890,180.6,300,18.8,25,268,83,161,24,87,221,39.4,4,7,57.1,131,1085,25,303,487,62.2,2890,180.6,6.51,80,17,14,41,281,80.7,14,457,1826,4,114.1,71,13,14,8,24,303,3171,10.5,198.2,80,17,14,8,30,59,1148,19.5,0,37,51,492,9.6,0,31,18,23,32,32,100,22,27,81.5,50,98,3,90,4101,45.6,61,24,26.7,13,14.4,0,49,466,9.5,40.4,18,1006,804,202,36,17,1,17,223,42,0,81,10,17,13,30,14,9,23,7,1,4444,277.8,1515,94.7,2929,183.1,274,17.1,1,254,75,148,31,75,214,35,7,18,38.9,108,830,6,275,476,57.8,2929,183.1,6.63,62,15,17,36,229,73.5,6,438,1515,3.5,94.7,31,10,19,11,6,275,3158,11.5,197.4,62,15,19,11,17,63,1368,21.7,1,94,49,466,9.5,0,44,16,14,26,27,96.3,26,33,78.8,53,104,25,80,3509,43.9,62,18,22.5,4,5,0,51,492,9.6,37.7,19,1065,852,213,41,12,1,14,480,88,2,78,528,5.47,11,5,14,3,512,5.72,0.029,0.036,0.017,0.025,0.030,0.011,0.57,0.58,0.023,2,0.002,0.021,0.006,6.25,5.36,0.032,3.174,0.035,0.037
2005,TEN,17,5122,320.1,1525,95.3,3597,224.8,299,18.7,22,279,72,191,16,75,218,34.4,9,31,29,125,1002,9,358,594,60.3,3597,224.8,6.39,57,20,14,31,200,80.3,23,397,1525,3.8,95.3,38,8,20,12,10,358,3797,10.6,237.3,57,20,20,12,5,70,1697,24.2,0,85,45,418,9.3,1,52,13,21,30,32,93.8,23,29,79.3,53,99,13,78,3371,43.2,59,21,26.9,14,17.9,0,32,144,4.5,41.4,8,1038,783,255,41,13,2,9,129,52,2,62,22,9,11,20,14,12,26,-6,19,5110,319.4,1894,118.4,3216,201,421,26.3,16,294,89,180,25,71,200,35.5,7,11,63.6,95,718,17,296,470,63,3216,201,7.37,63,33,9,41,246,100.7,22,449,1894,4.2,118.4,52,12,16,9,15,296,3462,11.7,216.4,63,33,16,9,24,57,1290,22.6,0,50,32,144,4.5,0,15,20,18,48,49,98,21,27,77.8,47,111,27,84,3746,44.6,74,16,19,7,8.3,1,45,418,9.3,39.6,10,1085,822,263,31,20,0,14,293,85,4,92,625,5.76,4,5,6,2,511,6.29,0.024,0.019,0.025,0.020,0.013,0.026,0.60,0.56,0.017,0,0.000,0.014,0.002,5.71,6.85,0.029,3.154,0.032,0.034
2005,WAS,11,5289,330.6,2183,136.4,3106,194.1,359,22.4,15,301,114,166,21,97,230,42.2,6,11,54.5,108,925,21,278,481,57.8,3106,194.1,6.96,78,25,11,31,240,87,7,525,2183,4.2,136.4,52,15,23,14,22,278,3346,12,209.1,78,25,23,14,11,62,1438,23.2,2,94,30,180,6,0,18,28,27,42,42,100,17,21,81,45,93,29,87,3503,40.3,57,25,28.7,7,8,0,40,189,4.7,38.1,20,898,788,110,35,19,2,16,176,41,1,88,15,16,12,28,11,16,27,1,9,4767,297.9,1686,105.4,3081,192.6,293,18.3,3,258,74,158,26,81,222,36.5,5,13,38.5,105,879,10,291,535,54.4,3081,192.6,6.2,70,15,16,35,237,70.1,13,411,1686,4.1,105.4,72,15,26,11,11,291,3318,11.4,207.4,70,15,26,11,6,72,1503,20.9,0,49,40,189,4.7,0,19,18,8,29,29,100,22,31,71,53,95,11,87,3636,41.8,65,26,29.9,7,8,1,30,180,6,39.7,10,974,844,130,31,21,2,11,183,36,1,70,512,6.07,10,6,2,-8,570,5.41,0.023,0.030,0.028,0.035,0.026,0.021,0.61,0.42,0.026,2,0.002,0.017,0.005,4.77,5.36,0.023,3.666,0.033,0.035
2006,CIN,8,5462,341.4,1629,101.8,3833,239.6,373,23.3,8,313,88,200,25,72,201,35.8,6,9,66.7,92,717,6,327,523,62.5,3833,239.6,7.77,74,28,13,36,233,94.1,26,435,1629,3.7,101.8,22,14,22,10,7,327,4066,12.4,254.1,74,28,22,10,29,59,1209,20.5,0,38,36,239,6.6,0,38,14,10,40,42,95.2,25,30,83.3,51,115,7,77,3428,44.5,67,26,33.8,11,14.3,0,42,236,5.6,41.5,16,1041,801,240,35,14,2,19,248,52,1,99,9,18,11,29,13,11,24,5,30,5681,355.1,1863,116.4,3818,238.6,331,20.7,32,337,109,206,22,88,211,41.7,11,21,52.4,97,836,31,349,555,62.9,3818,238.6,7.26,75,24,19,35,211,84.9,15,448,1863,4.2,116.4,41,15,17,8,32,349,4029,11.5,251.8,75,24,17,8,6,70,1472,21,0,49,42,236,5.6,0,43,9,7,37,38,97.4,18,25,72,44,91,16,72,3131,43.5,65,22,30.6,10,13.9,0,36,239,6.6,40.2,18,965,745,220,36,20,1,13,180,49,1,73,559,6.86,8,11,8,0,590,6.47,0.025,0.034,0.028,0.020,0.009,0.058,0.45,0.47,0.017,2,0.003,0.024,-0.001,6.83,6.52,0.019,3.112,0.026,0.060
2006,NYJ,25,4891,305.7,1738,108.6,3153,197.1,316,19.8,19,289,99,161,29,99,226,43.8,5,16,31.3,70,560,17,313,488,64.1,3153,197.1,6.87,71,17,16,34,199,82.1,20,491,1738,3.5,108.6,32,15,15,7,19,313,3352,10.7,209.5,71,17,15,7,5,60,1445,24.1,2,103,29,243,8.4,0,38,17,18,34,35,97.1,24,27,88.9,54,106,13,73,3211,44,69,27,37,11,15.1,1,28,205,7.3,41.2,16,1181,844,337,35,12,1,16,56,25,0,60,20,15,7,22,16,9,25,-3,20,5306,331.6,2084,130.3,3222,201.4,295,18.4,21,312,111,181,20,76,208,36.5,12,23,52.2,105,843,14,316,532,59.4,3222,201.4,6.49,77,19,16,35,230,78,24,453,2084,4.6,130.3,57,14,13,9,13,316,3452,10.9,215.8,77,19,13,9,9,69,1462,21.2,0,39,28,205,7.3,0,18,15,5,29,29,100,18,24,75,47,83,23,74,3266,44.1,68,18,24.3,15,20.3,0,29,243,8.4,40.9,16,1162,851,311,34,13,1,16,148,58,1,75,522,6.04,10,4,4,-6,567,5.68,0.033,0.030,0.018,0.016,0.023,0.023,0.47,0.69,0.015,2,0.002,0.018,0.011,5.05,5.59,0.035,3.384,0.032,0.045
